"iso2c","year","launched","foiled","all","population","all_poisson","launched_poisson","all_nb","launched_nb"
"DE",2000,1,0,1,82211508,0,0,0,0
"DE",2001,0,1,1,82349925,0,0,0,0
"DE",2002,0,0,0,82488495,0,0,0,0
"DE",2003,0,1,1,82534176,0,0,0,1
"DE",2004,0,1,1,82516260,0,1,0,0
"DE",2005,0,1,1,82469422,0,0,0,0
"DE",2006,0,0,0,82376451,1,0,0,0
"DE",2007,0,0,0,82266372,0,0,0,0
"DE",2008,0,0,0,82110097,0,0,0,0
"DE",2009,0,0,0,81902307,0,0,0,0
"DE",2010,0,0,0,81776930,0,0,0,0
"DE",2011,0,0,0,80274983,0,0,0,0
"DE",2012,0,0,0,80425823,0,0,0,0
"DE",2013,0,0,0,80645605,0,0,0,0
"DE",2014,0,0,0,80982500,0,0,0,0
"DE",2015,0,0,0,81686611,0,0,0,0
"DE",2016,0,1,1,82348669,0,0,0,0
"GH",1990,0,0,0,14773277,0,0,0,0
"GH",1991,0,0,0,15207367,0,0,0,0
"GH",1992,0,0,0,15653336,0,0,0,0
"GH",1993,0,0,0,16106765,0,0,0,0
"GH",1994,0,0,0,16561674,0,0,0,0
"GH",1995,0,0,0,17014057,0,0,0,0
"GH",1996,0,0,0,17462496,0,0,0,0
"GH",1997,0,0,0,17908985,0,0,0,0
"GH",1998,0,0,0,18357156,0,0,0,0
"GH",1999,0,0,0,18812359,0,0,0,0
"GH",2000,0,0,0,19278856,0,0,0,0
"GH",2001,0,0,0,19756928,0,0,0,0
"GH",2002,0,0,0,20246381,0,0,0,0
"GH",2003,0,0,0,20750299,0,0,0,0
"GH",2004,0,0,0,21272323,0,0,0,0
"GH",2005,0,0,0,21814642,0,0,0,0
"GH",2006,0,0,0,22379055,0,0,0,0
"GH",2007,0,0,0,22963946,0,0,0,0
"GH",2008,0,0,0,23563825,0,0,0,0
"GH",2009,0,0,0,24170940,0,0,0,0
"GH",2010,0,0,0,24779619,0,0,0,0
"GH",2011,0,0,0,25387710,0,0,0,0
"GH",2012,0,0,0,25996449,0,0,0,0
"GH",2013,0,0,0,26607642,0,0,0,0
"GH",2014,0,0,0,27224472,0,0,0,0
"GH",2015,0,0,0,27849205,0,0,1,0
"GH",2016,0,0,0,28481946,0,0,0,0
"GI",1990,0,0,0,29147,0,1,0,0
"GI",1991,0,0,0,29022,0,0,0,0
"GI",1992,0,0,0,28840,0,0,0,0
"GI",1993,0,0,0,28675,0,0,0,0
"GI",1994,0,0,0,28602,0,0,0,0
"GI",1995,0,0,0,28692,0,0,0,0
"GI",1996,0,0,0,28971,0,0,0,0
"GI",1997,0,0,0,29408,0,0,0,0
"GI",1998,0,0,0,29947,0,0,0,0
"GI",1999,0,0,0,30529,0,0,0,0
"GI",2000,0,0,0,31077,0,0,0,0
"GI",2001,0,0,0,31602,0,0,0,0
"GI",2002,0,0,0,32102,0,0,0,0
"GI",2003,0,0,0,32555,0,0,0,0
"GI",2004,0,0,0,32928,0,0,0,0
"GI",2005,0,0,0,33219,0,0,0,0
"GI",2006,0,0,0,33417,0,0,0,0
"GI",2007,0,0,0,33517,0,0,0,0
"GI",2008,0,0,0,33559,0,0,0,0
"GI",2009,0,0,0,33565,0,0,0,0
"GI",2010,0,0,0,33585,0,0,0,0
"GI",2011,0,0,0,33612,0,0,0,0
"GI",2012,0,0,0,33646,0,0,0,0
"GI",2013,0,0,0,33692,0,0,0,0
"GI",2014,0,0,0,33725,0,0,0,0
"GI",2015,0,0,0,33736,0,0,0,0
"GI",2016,0,0,0,33737,0,1,0,0
"GR",1990,0,0,0,10196792,0,0,0,0
"GR",1991,0,0,0,10319927,0,0,0,0
"GR",1992,0,0,0,10399061,0,0,0,0
"GR",1993,0,0,0,10460415,0,0,0,0
"GR",1994,0,0,0,10512922,0,0,0,0
"GR",1995,0,0,0,10562153,0,0,0,0
"GR",1996,0,0,0,10608800,0,0,0,0
"GR",1997,0,0,0,10661259,0,0,0,0
"GR",1998,0,0,0,10720509,0,0,0,0
"GR",1999,0,0,0,10761698,0,0,0,0
"GR",2000,0,0,0,10805808,0,0,0,0
"GR",2001,0,0,0,10862132,0,0,0,0
"GR",2002,0,0,0,10902022,0,0,0,0
"GR",2003,0,0,0,10928070,0,0,0,0
"GR",2004,0,0,0,10955141,0,0,0,0
"GR",2005,0,0,0,10987314,0,0,0,0
"GR",2006,0,0,0,11020362,0,0,0,0
"GR",2007,0,0,0,11048473,0,0,0,0
"GR",2008,0,0,0,11077841,1,0,0,0
"GR",2009,0,0,0,11107017,0,0,0,0
"GR",2010,0,0,0,11121341,0,0,0,0
"GR",2011,0,0,0,11104899,0,0,0,0
"GR",2012,0,0,0,11045011,0,0,0,0
"GR",2013,0,1,1,10965211,0,0,0,0
"GR",2014,0,0,0,10892413,0,0,0,1
"GR",2015,0,0,0,10820883,0,0,0,0
"GR",2016,1,0,1,10775971,1,0,0,0
"GL",1990,0,0,0,55600,0,0,0,0
"GL",1991,0,0,0,55500,1,0,0,0
"GL",1992,0,0,0,55300,0,0,0,0
"GL",1993,0,0,0,55200,0,0,0,0
"GL",1994,0,0,0,55500,0,0,0,0
"GL",1995,0,0,0,55800,0,0,0,0
"GL",1996,0,0,0,55900,0,0,0,0
"GL",1997,0,0,0,56000,0,0,0,0
"GL",1998,0,0,0,56100,0,0,0,0
"GL",1999,0,0,0,56100,0,0,0,0
"GL",2000,0,0,0,56200,0,0,0,0
"GL",2001,0,0,0,56350,0,0,0,0
"GL",2002,0,0,0,56609,0,0,0,0
"GL",2003,0,0,0,56765,0,0,0,0
"GL",2004,0,0,0,56911,0,0,0,0
"GL",2005,0,0,0,56935,0,0,0,0
"GL",2006,0,0,0,56774,0,0,0,0
"GL",2007,0,0,0,56555,1,0,0,0
"GL",2008,0,0,0,56328,0,0,0,0
"GL",2009,0,0,0,56323,0,0,0,0
"GL",2010,0,0,0,56905,0,0,0,0
"GL",2011,0,0,0,56890,0,0,0,0
"GL",2012,0,0,0,56810,0,0,0,0
"GL",2013,0,0,0,56483,0,0,0,0
"GL",2014,0,0,0,56295,1,0,0,0
"GL",2015,0,0,0,56114,1,0,0,0
"GL",2016,0,0,0,56186,0,0,0,0
"GD",1990,0,0,0,96331,0,0,0,0
"GD",1991,0,0,0,96460,0,0,0,0
"GD",1992,0,0,0,97165,0,0,0,0
"GD",1993,0,0,0,98230,0,0,0,0
"GD",1994,0,0,0,99352,0,0,0,0
"GD",1995,0,0,0,100288,0,0,0,0
"GD",1996,0,0,0,101001,0,0,0,0
"GD",1997,0,0,0,101567,0,0,0,0
"GD",1998,0,0,0,102021,0,0,0,0
"GD",1999,0,0,0,102432,0,0,0,0
"GD",2000,0,0,0,102833,0,0,0,0
"GD",2001,0,0,0,103249,0,0,0,0
"GD",2002,0,0,0,103634,0,0,0,0
"GD",2003,0,0,0,104005,0,0,0,0
"GD",2004,0,0,0,104347,0,0,0,0
"GD",2005,0,0,0,104661,0,0,0,0
"GD",2006,0,0,0,104933,1,0,0,0
"GD",2007,0,0,0,105190,0,0,0,0
"GD",2008,0,0,0,105456,0,0,0,0
"GD",2009,0,0,0,105789,0,0,0,0
"GD",2010,0,0,0,106233,0,0,0,0
"GD",2011,0,0,0,106796,0,0,0,0
"GD",2012,0,0,0,107446,0,0,0,0
"GD",2013,0,0,0,108170,0,0,0,0
"GD",2014,0,0,0,108902,0,0,0,0
"GD",2015,0,0,0,109599,0,0,0,0
"GD",2016,0,0,0,110261,0,0,0,0
"GU",1990,0,0,0,130482,0,0,0,0
"GU",1991,0,0,0,133558,0,0,3,0
"GU",1992,0,0,0,136692,0,0,0,0
"GU",1993,0,0,0,139818,0,0,0,0
"GU",1994,0,0,0,142802,0,0,0,0
"GU",1995,0,0,0,145561,0,0,0,0
"GU",1996,0,0,0,148060,0,0,0,0
"GU",1997,0,0,0,150303,0,0,0,0
"GU",1998,0,0,0,152277,0,0,0,0
"GU",1999,0,0,0,153953,0,0,0,0
"GU",2000,0,0,0,155329,0,0,0,0
"GU",2001,0,0,0,156401,0,0,0,0
"GU",2002,0,0,0,157176,0,0,0,0
"GU",2003,0,0,0,157717,0,0,0,0
"GU",2004,0,0,0,158101,0,0,0,0
"GU",2005,0,0,0,158402,0,0,1,0
"GU",2006,0,0,0,158648,0,0,0,0
"GU",2007,0,0,0,158847,0,0,0,0
"GU",2008,0,0,0,159036,0,0,0,0
"GU",2009,0,0,0,159226,0,0,0,0
"GU",2010,0,0,0,159444,0,0,0,0
"GU",2011,0,0,0,159692,0,0,0,0
"GU",2012,0,0,0,159996,0,0,0,0
"GU",2013,0,0,0,160407,0,0,0,0
"GU",2014,0,0,0,161016,1,0,0,0
"GU",2015,0,0,0,161853,0,0,0,0
"GU",2016,0,0,0,162951,0,0,0,0
"GT",1990,0,0,0,9263813,0,0,0,0
"GT",1991,0,0,0,9483270,0,0,0,0
"GT",1992,0,0,0,9708544,0,0,0,0
"GT",1993,0,0,0,9938692,0,0,0,0
"GT",1994,0,0,0,10172297,0,0,0,0
"GT",1995,0,0,0,10408489,0,0,0,0
"GT",1996,0,0,0,10646674,0,0,0,0
"GT",1997,0,0,0,10887634,0,0,0,0
"GT",1998,0,0,0,11133501,0,0,0,0
"GT",1999,0,0,0,11387203,0,0,0,0
"GT",2000,0,0,0,11650743,0,0,0,0
"GT",2001,0,0,0,11924946,0,0,0,0
"GT",2002,0,0,0,12208848,0,0,0,0
"GT",2003,0,0,0,12500478,0,0,0,0
"GT",2004,0,0,0,12796925,0,0,0,1
"GT",2005,0,0,0,13096028,0,1,0,0
"GT",2006,0,0,0,13397021,0,0,0,0
"GT",2007,0,0,0,13700327,0,0,0,0
"GT",2008,0,0,0,14006428,0,0,0,0
"GT",2009,0,0,0,14316263,0,0,0,0
"GT",2010,0,0,0,14630417,0,0,0,0
"GT",2011,0,0,0,14948803,0,1,0,0
"GT",2012,0,0,0,15270778,0,0,0,0
"GT",2013,0,0,0,15595821,0,0,0,0
"GT",2014,0,0,0,15923243,0,0,0,0
"GT",2015,0,0,0,16252429,0,0,0,0
"GT",2016,0,0,0,16583060,0,0,0,0
"GN",1990,0,0,0,6352283,0,0,0,0
"GN",1991,0,0,0,6534939,0,0,0,0
"GN",1992,0,0,0,6716038,0,0,0,0
"GN",1993,0,0,0,6897166,0,0,0,0
"GN",1994,0,0,0,7081116,0,0,0,0
"GN",1995,0,0,0,7269625,0,0,0,0
"GN",1996,0,0,0,7463782,0,0,0,0
"GN",1997,0,0,0,7662075,0,0,0,0
"GN",1998,0,0,0,7860781,0,0,0,0
"GN",1999,0,0,0,8054743,0,0,0,0
"GN",2000,0,0,0,8240730,0,0,0,0
"GN",2001,0,0,0,8417081,0,0,0,0
"GN",2002,0,0,0,8586074,0,0,0,0
"GN",2003,0,0,0,8753093,0,0,0,0
"GN",2004,0,0,0,8925743,0,0,0,0
"GN",2005,0,0,0,9109581,0,0,0,0
"GN",2006,0,0,0,9307425,0,0,0,0
"GN",2007,0,0,0,9518162,0,0,0,0
"GN",2008,0,0,0,9738792,0,0,0,0
"GN",2009,0,0,0,9964469,0,0,0,0
"GN",2010,0,0,0,10192176,0,0,0,0
"GN",2011,0,0,0,10420471,0,0,0,0
"GN",2012,0,0,0,10652029,0,0,0,0
"GN",2013,0,0,0,10892810,0,0,0,0
"GN",2014,0,0,0,11150977,0,0,0,0
"GN",2015,0,0,0,11432088,0,0,0,0
"GN",2016,0,0,0,11738441,0,0,0,0
"GW",1990,0,0,0,975261,1,0,0,0
"GW",1991,0,0,0,997522,0,0,0,0
"GW",1992,0,0,0,1020350,0,0,0,0
"GW",1993,0,0,0,1043423,0,0,0,0
"GW",1994,0,0,0,1066346,0,0,0,0
"GW",1995,0,0,0,1088854,0,0,0,0
"GW",1996,0,0,0,1110833,0,0,0,0
"GW",1997,0,0,0,1132510,0,0,0,0
"GW",1998,0,0,0,1154371,0,0,0,0
"GW",1999,0,0,0,1177131,0,0,0,0
"GW",2000,0,0,0,1201301,0,0,0,0
"GW",2001,0,0,0,1227106,0,1,0,0
"GW",2002,0,0,0,1254453,0,0,0,0
"GW",2003,0,0,0,1283305,0,0,0,0
"GW",2004,0,0,0,1313492,0,0,0,0
"GW",2005,0,0,0,1344930,0,0,0,0
"GW",2006,0,0,0,1377581,0,0,0,0
"GW",2007,0,0,0,1411543,0,0,0,0
"GW",2008,0,0,0,1446936,0,0,0,0
"GW",2009,0,0,0,1483921,0,0,0,1
"GW",2010,0,0,0,1522599,1,0,0,0
"GW",2011,0,0,0,1562989,0,1,0,0
"GW",2012,0,0,0,1604979,0,0,0,0
"GW",2013,0,0,0,1648257,0,0,0,0
"GW",2014,0,0,0,1692439,0,0,1,0
"GW",2015,0,0,0,1737202,1,0,0,0
"GW",2016,0,0,0,1782437,0,0,0,0
"GY",1990,0,0,0,743309,0,0,0,0
"GY",1991,0,0,0,744474,0,0,0,0
"GY",1992,0,0,0,748602,0,0,0,0
"GY",1993,0,0,0,754144,0,0,0,0
"GY",1994,0,0,0,758896,0,0,0,0
"GY",1995,0,0,0,761291,0,0,0,0
"GY",1996,0,0,0,760795,1,0,0,0
"GY",1997,0,0,0,757970,0,0,0,0
"GY",1998,0,0,0,753778,0,0,0,0
"GY",1999,0,0,0,749674,0,0,0,0
"GY",2000,0,0,0,746715,0,0,0,0
"GY",2001,0,0,0,745206,0,0,0,0
"GY",2002,0,0,0,744789,0,0,0,0
"GY",2003,0,0,0,745143,0,0,0,0
"GY",2004,0,0,0,745737,0,0,0,0
"GY",2005,0,0,0,746163,0,0,0,0
"GY",2006,0,0,0,746343,0,0,0,0
"GY",2007,0,0,0,746474,0,0,0,0
"GY",2008,0,0,0,746817,0,0,0,0
"GY",2009,0,0,0,747718,0,0,0,0
"GY",2010,0,0,0,749436,0,0,0,0
"GY",2011,0,0,0,752028,0,0,0,0
"GY",2012,0,0,0,755399,0,0,0,0
"GY",2013,0,0,0,759285,0,0,0,0
"GY",2014,0,0,0,763380,0,0,0,0
"GY",2015,0,0,0,767432,1,0,0,0
"GY",2016,0,0,0,771366,1,0,0,0
"HT",1990,0,0,0,7037917,0,0,0,0
"HT",1991,0,0,0,7178607,0,0,0,0
"HT",1992,0,0,0,7319493,0,0,0,0
"HT",1993,0,0,0,7460689,0,0,4,0
"HT",1994,0,0,0,7602320,0,0,0,0
"HT",1995,0,0,0,7744503,0,0,0,0
"HT",1996,0,0,0,7887304,0,0,0,0
"HT",1997,0,0,0,8030726,1,0,0,1
"HT",1998,0,0,0,8174680,0,0,0,0
"HT",1999,0,0,0,8319057,0,0,0,0
"HT",2000,0,0,0,8463806,0,0,0,0
"HT",2001,0,0,0,8608819,0,0,0,0
"HT",2002,0,0,0,8754150,0,1,0,0
"HT",2003,0,0,0,8900104,0,0,0,0
"HT",2004,0,0,0,9047077,0,0,0,0
"HT",2005,0,0,0,9195288,0,0,0,0
"HT",2006,0,0,0,9344785,0,0,0,0
"HT",2007,0,0,0,9495328,0,0,0,0
"HT",2008,0,0,0,9646580,0,0,0,0
"HT",2009,0,0,0,9798046,0,0,0,0
"HT",2010,0,0,0,9949322,0,0,0,0
"HT",2011,0,0,0,10100320,0,0,0,0
"HT",2012,0,0,0,10250930,0,0,0,0
"HT",2013,0,0,0,10400673,0,0,0,0
"HT",2014,0,0,0,10549008,0,0,0,0
"HT",2015,0,0,0,10695542,0,0,0,0
"HT",2016,0,0,0,10839970,1,0,0,0
"HN",1990,0,0,0,4955303,0,0,0,0
"HN",1991,0,0,0,5098591,0,0,0,0
"HN",1992,0,0,0,5244678,1,0,0,0
"HN",1993,0,0,0,5394412,0,0,0,0
"HN",1994,0,0,0,5548960,0,0,0,0
"HN",1995,0,0,0,5709014,0,1,0,0
"HN",1996,0,0,0,5874809,0,0,0,0
"HN",1997,0,0,0,6045699,0,0,0,0
"HN",1998,0,0,0,6220406,0,0,0,0
"HN",1999,0,0,0,6397151,0,0,0,0
"HN",2000,0,0,0,6574509,0,0,0,0
"HN",2001,0,0,0,6751912,0,0,0,0
"HN",2002,0,0,0,6929265,0,0,0,0
"HN",2003,0,0,0,7106319,0,0,0,0
"HN",2004,0,0,0,7282953,0,0,0,0
"HN",2005,0,0,0,7458985,0,0,0,0
"HN",2006,0,0,0,7634298,0,0,0,0
"HN",2007,0,0,0,7808518,0,0,0,0
"HN",2008,0,0,0,7980955,0,0,0,0
"HN",2009,0,0,0,8150775,0,0,0,0
"HN",2010,0,0,0,8317470,0,0,0,0
"HN",2011,0,0,0,8480671,0,0,0,0
"HN",2012,0,0,0,8640691,0,0,0,0
"HN",2013,0,0,0,8798521,0,0,0,0
"HN",2014,0,0,0,8955589,0,0,0,0
"HN",2015,0,0,0,9112916,0,0,0,0
"HN",2016,0,0,0,9270795,0,0,0,0
"HK",1990,0,0,0,5704500,0,0,0,2
"HK",1991,0,0,0,5752000,0,0,0,0
"HK",1992,0,0,0,5800500,1,0,0,0
"HK",1993,0,0,0,5901000,0,0,0,0
"HK",1994,0,0,0,6035400,0,0,0,0
"HK",1995,0,0,0,6156100,0,0,0,1
"HK",1996,0,0,0,6435500,0,0,0,0
"HK",1997,0,0,0,6489300,0,0,0,0
"HK",1998,0,0,0,6543700,0,0,0,0
"HK",1999,0,0,0,6606500,0,0,0,0
"HK",2000,0,0,0,6665000,0,0,0,0
"HK",2001,0,0,0,6714300,0,0,0,0
"HK",2002,0,0,0,6744100,0,0,0,0
"HK",2003,0,0,0,6730800,0,0,0,0
"HK",2004,0,0,0,6783500,0,0,0,0
"HK",2005,0,0,0,6813200,0,0,0,0
"HK",2006,0,0,0,6857100,0,0,0,0
"HK",2007,0,0,0,6916300,0,1,0,0
"HK",2008,0,0,0,6957800,0,0,0,0
"HK",2009,0,0,0,6972800,0,0,0,0
"HK",2010,0,0,0,7024200,0,0,0,0
"HK",2011,0,0,0,7071600,0,0,0,0
"HK",2012,0,0,0,7150100,0,0,0,0
"HK",2013,0,0,0,7178900,0,0,0,0
"HK",2014,0,0,0,7229500,0,0,0,0
"HK",2015,0,0,0,7291300,0,0,0,0
"HK",2016,0,0,0,7336600,0,1,0,0
"HU",1990,0,0,0,10373988,0,0,0,0
"HU",1991,0,0,0,10373400,0,0,0,0
"HU",1992,0,0,0,10369341,0,0,0,0
"HU",1993,0,0,0,10357523,0,0,0,0
"HU",1994,0,0,0,10343355,0,0,0,0
"HU",1995,0,0,0,10328965,0,0,0,0
"HU",1996,0,0,0,10311238,0,0,0,0
"HU",1997,0,0,0,10290486,0,0,0,0
"HU",1998,0,0,0,10266570,0,0,0,0
"HU",1999,0,0,0,10237530,0,0,0,0
"HU",2000,0,0,0,10210971,0,0,1,0
"HU",2001,0,0,0,10187576,0,0,0,0
"HU",2002,0,0,0,10158608,0,0,0,0
"HU",2003,0,0,0,10129552,0,1,2,0
"HU",2004,0,0,0,10107146,0,0,0,0
"HU",2005,0,0,0,10087065,0,0,0,0
"HU",2006,0,0,0,10071370,0,0,0,0
"HU",2007,0,0,0,10055780,0,0,0,0
"HU",2008,0,0,0,10038188,0,0,0,0
"HU",2009,0,0,0,10022650,0,0,0,0
"HU",2010,0,0,0,10000023,0,0,0,0
"HU",2011,0,0,0,9971727,0,0,0,0
"HU",2012,0,0,0,9920362,0,0,0,0
"HU",2013,0,0,0,9893082,0,0,0,0
"HU",2014,0,0,0,9866468,0,0,0,0
"HU",2015,0,0,0,9843028,0,0,0,0
"HU",2016,0,0,0,9814023,0,0,0,0
"IS",1990,0,0,0,254826,0,1,0,0
"IS",1991,0,0,0,257797,0,0,0,0
"IS",1992,0,0,0,261057,1,0,0,0
"IS",1993,0,0,0,263725,0,0,0,0
"IS",1994,0,0,0,266021,0,0,0,0
"IS",1995,0,0,0,267468,0,0,0,1
"IS",1996,0,0,0,268916,0,0,0,0
"IS",1997,0,0,0,271128,0,0,0,0
"IS",1998,0,0,0,274047,0,0,0,0
"IS",1999,0,0,0,277381,0,0,0,0
"IS",2000,0,0,0,281205,0,0,0,0
"IS",2001,0,0,0,284968,0,0,0,0
"IS",2002,0,0,0,287523,0,0,0,0
"IS",2003,0,0,0,289521,0,0,0,0
"IS",2004,0,0,0,292074,0,0,0,0
"IS",2005,0,0,0,296734,0,1,0,0
"IS",2006,0,0,0,303782,0,0,0,0
"IS",2007,0,0,0,311566,0,0,0,6
"IS",2008,0,0,0,317414,0,0,0,0
"IS",2009,0,0,0,318499,0,0,0,0
"IS",2010,0,0,0,318041,0,0,0,0
"IS",2011,0,0,0,319014,0,0,0,0
"IS",2012,0,0,0,320716,0,0,0,0
"IS",2013,0,0,0,323764,0,1,0,0
"IS",2014,0,0,0,327386,0,0,0,0
"IS",2015,0,0,0,330815,0,0,0,0
"IS",2016,0,0,0,335439,0,0,0,0
"IN",1990,0,0,0,873277798,0,0,0,0
"IN",1991,0,0,0,891273209,0,0,0,0
"IN",1992,0,0,0,909307016,0,0,0,0
"IN",1993,0,0,0,927403860,0,0,0,0
"IN",1994,0,0,0,945601831,0,0,0,0
"IN",1995,0,0,0,963922588,1,0,0,0
"IN",1996,0,0,0,982365243,0,0,0,0
"IN",1997,0,2,2,1000900030,0,0,0,0
"IN",1998,3,1,4,1019483581,0,0,0,0
"IN",1999,1,0,1,1038058156,0,0,0,0
"IN",2000,0,0,0,1056575549,1,0,0,0
"IN",2001,0,1,1,1075000085,0,0,0,0
"IN",2002,0,0,0,1093317189,0,0,0,0
"IN",2003,1,2,3,1111523144,0,0,0,0
"IN",2004,0,0,0,1129623456,0,0,0,0
"IN",2005,0,0,0,1147609927,1,0,0,0
"IN",2006,0,0,0,1165486291,0,0,0,0
"IN",2007,0,0,0,1183209472,0,0,0,0
"IN",2008,0,1,1,1200669765,0,0,0,0
"IN",2009,1,0,1,1217726215,0,0,0,0
"IN",2010,1,0,1,1234281170,0,0,0,0
"IN",2011,0,0,0,1250288729,0,0,0,0
"IN",2012,0,0,0,1265782790,0,0,0,3
"IN",2013,0,0,0,1280846129,0,0,0,0
"IN",2014,0,0,0,1295604184,0,0,0,0
"IN",2015,0,0,0,1310152403,0,0,0,0
"IN",2016,0,0,0,1324509589,1,0,0,0
"ID",1990,0,0,0,181413402,0,0,0,0
"ID",1991,0,0,0,184591903,0,0,0,0
"ID",1992,0,0,0,187739786,1,1,0,0
"ID",1993,0,0,0,190851175,0,0,0,0
"ID",1994,0,0,0,193917462,0,0,0,0
"ID",1995,0,0,0,196934260,0,0,0,0
"ID",1996,0,0,0,199901228,0,0,0,0
"ID",1997,0,0,0,202826446,0,0,0,0
"ID",1998,0,0,0,205724592,0,0,0,0
"ID",1999,0,0,0,208615169,0,0,0,0
"ID",2000,0,0,0,211513823,0,0,0,0
"ID",2001,0,0,0,214427417,0,0,0,0
"ID",2002,0,0,0,217357793,0,0,0,0
"ID",2003,0,0,0,220309469,0,0,0,0
"ID",2004,0,0,0,223285676,0,0,0,0
"ID",2005,0,0,0,226289470,0,0,0,0
"ID",2006,0,0,0,229318262,0,0,0,0
"ID",2007,0,0,0,232374245,0,0,0,0
"ID",2008,0,0,0,235469762,0,0,0,0
"ID",2009,0,0,0,238620563,1,0,0,0
"ID",2010,0,0,0,241834215,0,0,0,0
"ID",2011,0,1,1,245116206,0,0,0,0
"ID",2012,0,0,0,248452413,0,0,0,0
"ID",2013,0,0,0,251806402,1,0,0,0
"ID",2014,0,0,0,255129004,0,0,0,0
"ID",2015,1,0,1,258383256,1,0,0,0
"ID",2016,0,0,0,261554226,0,0,0,0
"IR",1990,0,0,0,56366217,0,0,0,0
"IR",1991,0,0,0,57679034,0,0,0,0
"IR",1992,0,0,0,58780370,0,0,0,0
"IR",1993,0,0,0,59723764,0,0,0,0
"IR",1994,0,0,0,60590614,0,0,0,0
"IR",1995,0,0,0,61442664,0,0,0,0
"IR",1996,0,0,0,62294920,0,0,0,0
"IR",1997,0,0,0,63136312,0,0,0,0
"IR",1998,0,0,0,63971836,1,0,0,5
"IR",1999,0,1,1,64800880,0,0,0,0
"IR",2000,0,0,0,65623405,0,0,0,0
"IR",2001,0,0,0,66449112,0,0,0,0
"IR",2002,0,0,0,67284796,0,0,0,0
"IR",2003,0,0,0,68122938,0,0,0,0
"IR",2004,0,0,0,68951281,0,0,0,0
"IR",2005,0,0,0,69762347,0,0,0,0
"IR",2006,0,0,0,70554760,0,0,1,0
"IR",2007,0,0,0,71336475,0,0,0,0
"IR",2008,0,0,0,72120604,0,0,0,0
"IR",2009,0,0,0,72924837,0,0,0,0
"IR",2010,0,0,0,73762519,0,0,0,0
"IR",2011,0,0,0,74634956,0,0,0,0
"IR",2012,0,0,0,75539862,1,0,0,0
"IR",2013,0,0,0,76481943,0,0,0,0
"IR",2014,0,0,0,77465753,0,0,0,0
"IR",2015,0,0,0,78492215,0,0,0,0
"IR",2016,0,0,0,79564016,0,0,0,0
"IQ",1990,0,0,0,17419113,0,0,0,0
"IQ",1991,0,0,0,17889459,0,0,0,0
"IQ",1992,1,0,1,18402734,0,0,0,0
"IQ",1993,0,0,0,18955085,0,0,0,0
"IQ",1994,0,0,0,19539340,0,0,0,0
"IQ",1995,0,0,0,20149338,0,0,0,0
"IQ",1996,0,0,0,20783073,0,0,0,0
"IQ",1997,0,0,0,21439574,0,0,0,3
"IQ",1998,0,0,0,22114324,0,1,2,0
"IQ",1999,0,0,0,22802064,0,0,0,0
"IQ",2000,0,0,0,23497585,0,0,0,0
"IQ",2001,0,0,0,24208180,0,0,0,0
"IQ",2002,0,1,1,24931919,0,0,0,0
"IQ",2003,0,0,0,25644499,0,0,0,0
"IQ",2004,1,4,5,26313838,0,0,0,0
"IQ",2005,3,0,3,26922284,0,0,0,0
"IQ",2006,2,0,2,27448124,0,0,0,0
"IQ",2007,14,2,16,27911248,0,0,0,0
"IQ",2008,0,0,0,28385746,0,0,0,0
"IQ",2009,0,0,0,28973162,0,0,0,0
"IQ",2010,0,0,0,29741976,1,0,0,0
"IQ",2011,0,0,0,30725300,0,0,0,0
"IQ",2012,0,0,0,31890011,0,0,0,0
"IQ",2013,0,1,1,33157050,0,0,0,0
"IQ",2014,0,0,0,34411951,1,0,0,0
"IQ",2015,0,0,0,35572261,0,0,0,0
"IQ",2016,2,0,2,36610632,0,0,0,0
"IE",1990,0,0,0,3513974,0,0,0,0
"IE",1991,0,0,0,3534235,0,0,0,0
"IE",1992,0,0,0,3558430,0,0,0,0
"IE",1993,0,0,0,3576261,0,0,0,0
"IE",1994,0,0,0,3590386,0,0,0,0
"IE",1995,0,0,0,3608841,0,0,0,0
"IE",1996,0,0,0,3637510,0,0,0,0
"IE",1997,0,0,0,3674171,0,0,0,0
"IE",1998,0,0,0,3712696,0,0,0,0
"IE",1999,0,0,0,3754786,0,0,0,0
"IE",2000,0,0,0,3805174,0,0,0,0
"IE",2001,0,0,0,3866243,0,0,0,0
"IE",2002,0,0,0,3931947,0,0,0,0
"IE",2003,0,0,0,3996521,0,0,0,0
"IE",2004,0,0,0,4070262,0,0,0,0
"IE",2005,0,0,0,4159914,0,0,0,0
"IE",2006,0,0,0,4273591,0,0,0,0
"IE",2007,0,0,0,4398942,0,0,0,0
"IE",2008,0,0,0,4489544,0,0,0,0
"IE",2009,0,0,0,4535375,0,0,0,0
"IE",2010,0,0,0,4560155,0,0,0,0
"IE",2011,0,0,0,4580084,0,0,0,0
"IE",2012,0,0,0,4599533,0,0,0,0
"IE",2013,0,0,0,4623816,0,0,0,0
"IE",2014,0,0,0,4657740,0,0,0,0
"IE",2015,0,0,0,4701957,0,0,0,0
"IE",2016,0,0,0,4755335,0,0,0,0
"IM",1990,0,0,0,70298,0,0,0,0
"IM",1991,0,0,0,70932,0,0,0,1
"IM",1992,0,0,0,71254,0,1,0,0
"IM",1993,0,0,0,71428,0,0,0,0
"IM",1994,0,0,0,71661,0,0,0,0
"IM",1995,0,0,0,72131,0,0,0,0
